"Area nr"	Prioritet	Ankomst	Starttid	Kund	Ordernr	Transportör	Status	Timestamp	Zon	Aktiv	"Max pall"	"Min pall"	Kund	Transportör	Yta	"Dispatch dag"	Noteringar	Lagerplats	Bolag	Rutt	Stopp	Användare
46							30	"2024-11-05 09:07:00"							UTL46	3		UTL46	GG			IT
46							30	"2024-11-05 09:07:00"							UTL46	4		UTL46	GG			IT
46							30	"2024-11-05 09:07:00"							UTL46	5		UTL46	GG			IT
46							30	"2024-11-05 09:07:00"							UTL46	6		UTL46	GG			IT
47							30	"2025-12-23 09:37:46"							UTL47	1		UTL47	GG			IT
47							30	"2025-12-22 10:30:04"							UTL47	2		UTL47	GG			IT
47							30	"2024-11-05 09:07:00"							UTL47	3		UTL47	GG			IT
47							30	"2024-11-05 09:07:00"							UTL47	4		UTL47	GG			IT
47							30	"2024-11-05 09:07:00"							UTL47	5		UTL47	GG			IT
47							30	"2024-11-05 09:07:00"							UTL47	6		UTL47	GG			IT
48							30	"2025-12-23 09:37:46"							UTL48	1		UTL48	GG			IT
48							30	"2025-12-22 10:30:05"							UTL48	2		UTL48	GG			IT
48							30	"2024-11-05 09:07:00"							UTL48	3		UTL48	GG			IT
48							30	"2024-11-05 09:07:00"							UTL48	4		UTL48	GG			IT
48							30	"2024-11-05 09:07:00"							UTL48	5		UTL48	GG			IT
48							30	"2024-11-05 09:07:00"							UTL48	6		UTL48	GG			IT
49							30	"2025-12-23 09:37:46"							UTL49	1		UTL49	GG			IT
49							30	"2025-12-22 10:30:05"							UTL49	2		UTL49	GG			IT
49							30	"2024-11-05 09:07:00"							UTL49	3		UTL49	GG			IT
49							30	"2024-11-05 09:07:00"							UTL49	4		UTL49	GG			IT
49							30	"2024-11-05 09:07:00"							UTL49	5		UTL49	GG			IT
49							30	"2024-11-05 09:07:00"							UTL49	6		UTL49	GG			IT
5							30	"2025-12-23 09:37:43"							UTL05	1		UTL05	GG			IT
5							30	"2025-12-22 10:29:52"							UTL05	2		UTL05	GG			IT
5							30	"2024-11-05 09:07:00"							UTL05	3		UTL05	GG			IT
5							30	"2024-11-05 09:07:00"							UTL05	4		UTL05	GG			IT
5							30	"2024-11-05 09:07:00"							UTL05	5		UTL05	GG			IT
5							30	"2024-11-05 09:07:00"							UTL05	6		UTL05	GG			IT
50							30	"2025-12-23 09:37:46"							UTL50	1		UTL50	GG			IT
50							30	"2025-12-22 10:30:05"							UTL50	2		UTL50	GG			IT
50							30	"2024-11-05 09:07:00"							UTL50	3		UTL50	GG			IT
50							30	"2024-11-05 09:07:00"							UTL50	4		UTL50	GG			IT
50							30	"2024-11-05 09:07:00"							UTL50	5		UTL50	GG			IT
50							30	"2024-11-05 09:07:00"							UTL50	6		UTL50	GG			IT
51							30	"2026-03-10 20:04:11"							UTL51	1		UTL51	GG			FILI10
51							30	"2025-12-22 10:30:05"							UTL51	2		UTL51	GG			IT
51							30	"2024-11-05 09:07:00"							UTL51	3		UTL51	GG			IT
51							30	"2024-11-05 09:07:00"							UTL51	4		UTL51	GG			IT
51							30	"2024-11-05 09:07:00"							UTL51	5		UTL51	GG			IT
51							30	"2024-11-05 09:07:00"							UTL51	6		UTL51	GG			IT
52							30	"2026-03-10 20:04:11"							UTL52	1		UTL52	GG			FILI10
52							30	"2025-12-22 10:30:06"							UTL52	2		UTL52	GG			IT
52							30	"2024-11-05 09:07:00"							UTL52	3		UTL52	GG			IT
52							30	"2024-11-05 09:07:00"							UTL52	4		UTL52	GG			IT
52							30	"2024-11-05 09:07:00"							UTL52	5		UTL52	GG			IT
52							30	"2024-11-05 09:07:00"							UTL52	6		UTL52	GG			IT
54							30	"2026-03-10 20:04:11"							UTL54	1		UTL54	GG			FILI10
54							30	"2025-12-22 10:30:07"							UTL54	2		UTL54	GG			IT
54							30	"2025-11-20 12:08:11"							UTL54	3		UTL54	GG			IT
54							30	"2024-11-05 09:07:00"							UTL54	4		UTL54	GG			IT
54							30	"2024-11-05 09:07:00"							UTL54	5		UTL54	GG			IT
54							30	"2024-11-05 09:07:00"							UTL54	6		UTL54	GG			IT
55							30	"2025-12-23 09:37:47"							UTL55	1		UTL55	GG			IT
55							30	"2025-12-22 10:30:07"							UTL55	2		UTL55	GG			IT
55							30	"2025-11-20 12:08:11"							UTL55	3		UTL55	GG			IT
55							30	"2024-11-05 09:07:00"							UTL55	4		UTL55	GG			IT
55							30	"2024-11-05 09:07:00"							UTL55	5		UTL55	GG			IT
55							30	"2024-11-05 09:07:00"							UTL55	6		UTL55	GG			IT
56							30	"2025-12-23 09:37:47"							UTL56	1		UTL56	GG			IT
56							30	"2025-12-22 10:30:08"							UTL56	2		UTL56	GG			IT
56							30	"2024-11-05 09:07:00"							UTL56	3		UTL56	GG			IT
56							30	"2024-11-05 09:07:00"							UTL56	4		UTL56	GG			IT
56							30	"2024-11-05 09:07:00"							UTL56	5		UTL56	GG			IT
56							30	"2024-11-05 09:07:00"							UTL56	6		UTL56	GG			IT
57							30	"2025-12-23 09:37:47"							UTL57	1		UTL57	GG			IT
57							30	"2025-12-22 10:30:09"							UTL57	2		UTL57	GG			IT
57							30	"2024-11-05 09:07:00"							UTL57	3		UTL57	GG			IT
57							30	"2024-11-05 09:07:00"							UTL57	4		UTL57	GG			IT
57							30	"2024-11-05 09:07:00"							UTL57	5		UTL57	GG			IT
57							30	"2024-11-05 09:07:00"							UTL57	6		UTL57	GG			IT
58							30	"2025-12-23 09:37:47"							UTL58	1		UTL58	GG			IT
58							30	"2025-12-22 10:30:09"							UTL58	2		UTL58	GG			IT
58							30	"2024-11-05 09:07:00"							UTL58	3		UTL58	GG			IT
58							30	"2024-11-05 09:07:00"							UTL58	4		UTL58	GG			IT
58							30	"2024-11-05 09:07:00"							UTL58	5		UTL58	GG			IT
58							30	"2024-11-05 09:07:00"							UTL58	6		UTL58	GG			IT
59							30	"2025-12-23 09:37:47"							UTL59	1		UTL59	GG			IT
59							30	"2025-12-22 10:30:09"							UTL59	2		UTL59	GG			IT
59							30	"2024-11-05 09:07:00"							UTL59	3		UTL59	GG			IT
59							30	"2024-11-05 09:07:00"							UTL59	4		UTL59	GG			IT
59							30	"2024-11-05 09:07:00"							UTL59	5		UTL59	GG			IT
59							30	"2024-11-05 09:07:00"							UTL59	6		UTL59	GG			IT
6							30	"2025-12-23 09:37:43"							UTL06	1		UTL06	GG			IT
6							30	"2025-12-22 10:29:53"							UTL06	2		UTL06	GG			IT
6							30	"2024-11-05 09:07:00"							UTL06	3		UTL06	GG			IT
6							30	"2024-11-05 09:07:00"							UTL06	4		UTL06	GG			IT
6							30	"2024-11-05 09:07:00"							UTL06	5		UTL06	GG			IT
6							30	"2024-11-05 09:07:00"							UTL06	6		UTL06	GG			IT
60							30	"2025-12-23 09:37:47"							UTL60	1		UTL60	GG			IT
60							30	"2025-12-22 10:30:09"							UTL60	2		UTL60	GG			IT
60							30	"2024-11-05 09:07:00"							UTL60	3		UTL60	GG			IT
60							30	"2024-11-05 09:07:00"							UTL60	4		UTL60	GG			IT
60							30	"2024-11-05 09:07:00"							UTL60	5		UTL60	GG			IT
60							30	"2024-11-05 09:07:00"							UTL60	6		UTL60	GG			IT
61							30	"2025-10-29 06:05:09"							UTL61	1		UTL61	GG			IT
61							30	"2024-11-05 09:07:00"							UTL61	2		UTL61	GG			IT
61							30	"2024-11-05 09:07:00"							UTL61	3		UTL61	GG			IT
61							30	"2024-11-05 09:07:00"							UTL61	4		UTL61	GG			IT
61							30	"2024-11-05 09:07:00"							UTL61	5		UTL61	GG			IT
61							30	"2024-11-05 09:07:00"							UTL61	6		UTL61	GG			IT
62							30	"2025-10-29 06:05:09"							UTL62	1		UTL62	GG			IT
62							30	"2025-08-26 06:20:32"							UTL62	2		UTL62	GG			IT
62							30	"2024-11-05 09:07:00"							UTL62	3		UTL62	GG			IT
62							30	"2025-08-28 06:20:56"							UTL62	4		UTL62	GG			IT
62							30	"2024-11-05 09:07:00"							UTL62	5		UTL62	GG			IT
62							30	"2024-11-05 09:07:00"							UTL62	6		UTL62	GG			IT
63							30	"2025-10-29 06:05:09"							UTL63	1		UTL63	GG			IT
63							30	"2025-08-26 06:20:32"							UTL63	2		UTL63	GG			IT
63							30	"2024-11-05 09:07:00"							UTL63	3		UTL63	GG			IT
63							30	"2024-11-05 09:07:00"							UTL63	4		UTL63	GG			IT
63							30	"2024-11-05 09:07:00"							UTL63	5		UTL63	GG			IT
63							30	"2024-11-05 09:07:00"							UTL63	6		UTL63	GG			IT
64							30	"2025-10-29 06:05:09"							UTL64	1		UTL64	GG			IT
64							30	"2024-11-05 09:07:00"							UTL64	2		UTL64	GG			IT
64							30	"2024-11-05 09:07:00"							UTL64	3		UTL64	GG			IT
64							30	"2024-11-05 09:07:00"							UTL64	4		UTL64	GG			IT
64							30	"2024-11-05 09:07:00"							UTL64	5		UTL64	GG			IT
64							30	"2024-11-05 09:07:00"							UTL64	6		UTL64	GG			IT
65							30	"2025-10-29 06:05:09"							UTL65	1		UTL65	GG			IT
65							30	"2026-03-09 08:13:05"							UTL65	2		UTL65	GG			FILI10
65							30	"2024-11-05 09:07:00"							UTL65	3		UTL65	GG			IT
65							30	"2025-10-09 06:41:12"							UTL65	4		UTL65	GG			IT
65							30	"2024-11-05 09:07:00"							UTL65	5		UTL65	GG			IT
65							30	"2024-11-05 09:07:00"							UTL65	6		UTL65	GG			IT
66							30	"2025-10-29 06:05:09"							UTL66	1		UTL66	GG			IT
66							30	"2026-03-09 08:13:05"							UTL66	2		UTL66	GG			FILI10
66							30	"2024-11-05 09:07:00"							UTL66	3		UTL66	GG			IT
66							30	"2025-10-09 06:41:12"							UTL66	4		UTL66	GG			IT
66							30	"2024-11-05 09:07:00"							UTL66	5		UTL66	GG			IT
66							30	"2024-11-05 09:07:00"							UTL66	6		UTL66	GG			IT
67							30	"2025-10-29 06:05:09"							UTL67	1		UTL67	GG			IT
67							30	"2024-11-05 09:07:00"							UTL67	2		UTL67	GG			IT
67							30	"2024-11-05 09:07:00"							UTL67	3		UTL67	GG			IT
67							30	"2025-10-09 06:41:12"							UTL67	4		UTL67	GG			IT
67							30	"2024-11-05 09:07:00"							UTL67	5		UTL67	GG			IT
67							30	"2024-11-05 09:07:00"							UTL67	6		UTL67	GG			IT
68							30	"2025-10-29 06:05:09"							UTL68	1		UTL68	GG			IT
68							30	"2024-11-05 09:07:00"							UTL68	2		UTL68	GG			IT
68							30	"2024-11-05 09:07:00"							UTL68	3		UTL68	GG			IT
68							30	"2025-10-09 06:41:12"							UTL68	4		UTL68	GG			IT
68							30	"2024-11-05 09:07:00"							UTL68	5		UTL68	GG			IT
68							30	"2024-11-05 09:07:00"							UTL68	6		UTL68	GG			IT
69							30	"2025-10-29 06:05:09"							UTL69	1		UTL69	GG			IT
69							30	"2024-11-05 09:07:00"							UTL69	2		UTL69	GG			IT
69							30	"2024-11-05 09:07:00"							UTL69	3		UTL69	GG			IT
69							30	"2025-10-09 06:41:12"							UTL69	4		UTL69	GG			IT
69							30	"2024-11-05 09:07:00"							UTL69	5		UTL69	GG			IT
69							30	"2024-11-05 09:07:00"							UTL69	6		UTL69	GG			IT
7							30	"2025-12-23 09:37:43"							UTL07	1		UTL07	GG			IT
7							30	"2025-12-22 10:29:53"							UTL07	2		UTL07	GG			IT
7							30	"2024-11-05 09:07:00"							UTL07	3		UTL07	GG			IT
7							30	"2024-11-05 09:07:00"							UTL07	4		UTL07	GG			IT
7							30	"2024-11-05 09:07:00"							UTL07	5		UTL07	GG			IT
7							30	"2024-11-05 09:07:00"							UTL07	6		UTL07	GG			IT
70							30	"2024-11-05 09:07:00"							UTL70	1		UTL70	GG			IT
70							30	"2024-11-05 09:07:00"							UTL70	2		UTL70	GG			IT
70							30	"2024-11-05 09:07:00"							UTL70	3		UTL70	GG			IT
70							30	"2024-11-05 09:07:00"							UTL70	4		UTL70	GG			IT
70							30	"2024-11-05 09:07:00"							UTL70	5		UTL70	GG			IT
70							30	"2024-11-05 09:07:00"							UTL70	6		UTL70	GG			IT
71							30	"2024-11-05 09:07:00"							UTL71	1		UTL71	GG			IT
71							30	"2024-11-05 09:07:00"							UTL71	2		UTL71	GG			IT
71							30	"2024-11-05 09:07:00"							UTL71	3		UTL71	GG			IT
71							30	"2024-11-05 09:07:00"							UTL71	4		UTL71	GG			IT
71							30	"2024-11-05 09:07:00"							UTL71	5		UTL71	GG			IT
71							30	"2024-11-05 09:07:00"							UTL71	6		UTL71	GG			IT
72							30	"2024-11-05 09:07:00"							UTL72	1		UTL72	GG			IT
72							30	"2024-11-05 09:07:00"							UTL72	2		UTL72	GG			IT
72							30	"2024-11-05 09:07:00"							UTL72	3		UTL72	GG			IT
72							30	"2024-11-05 09:07:00"							UTL72	4		UTL72	GG			IT
72							30	"2024-11-05 09:07:00"							UTL72	5		UTL72	GG			IT
72							30	"2024-11-05 09:07:00"							UTL72	6		UTL72	GG			IT
73							30	"2024-11-05 09:07:00"							UTL73	1		UTL73	GG			IT
73							30	"2024-11-05 09:07:00"							UTL73	2		UTL73	GG			IT
73							30	"2024-11-05 09:07:00"							UTL73	3		UTL73	GG			IT
73							30	"2024-11-05 09:07:00"							UTL73	4		UTL73	GG			IT
73							30	"2024-11-05 09:07:00"							UTL73	5		UTL73	GG			IT
73							30	"2024-11-05 09:07:00"							UTL73	6		UTL73	GG			IT
74							30	"2024-11-05 09:07:00"							UTL74	1		UTL74	GG			IT
74							30	"2024-11-05 09:07:00"							UTL74	2		UTL74	GG			IT
74							30	"2024-11-05 09:07:00"							UTL74	3		UTL74	GG			IT
74							30	"2024-11-05 09:07:00"							UTL74	4		UTL74	GG			IT
74							30	"2024-11-05 09:07:00"							UTL74	5		UTL74	GG			IT
74							30	"2024-11-05 09:07:00"							UTL74	6		UTL74	GG			IT
75							30	"2024-11-05 09:07:00"							UTL75	1		UTL75	GG			IT
75							30	"2024-11-05 09:07:00"							UTL75	2		UTL75	GG			IT
75							30	"2024-11-05 09:07:00"							UTL75	3		UTL75	GG			IT
75							30	"2024-11-05 09:07:00"							UTL75	4		UTL75	GG			IT
75							30	"2024-11-05 09:07:00"							UTL75	5		UTL75	GG			IT
75							30	"2024-11-05 09:07:00"							UTL75	6		UTL75	GG			IT
76							30	"2024-11-05 09:07:00"							UTL76	1		UTL76	GG			IT
76							30	"2024-11-05 09:07:00"							UTL76	2		UTL76	GG			IT
76							30	"2024-11-05 09:07:00"							UTL76	3		UTL76	GG			IT
76							30	"2024-11-05 09:07:00"							UTL76	4		UTL76	GG			IT
76							30	"2024-11-05 09:07:00"							UTL76	5		UTL76	GG			IT
76							30	"2024-11-05 09:07:00"							UTL76	6		UTL76	GG			IT
77							30	"2024-11-05 09:07:00"							UTL77	1		UTL77	GG			IT
77							30	"2024-11-05 09:07:00"							UTL77	2		UTL77	GG			IT
77							30	"2024-11-05 09:07:00"							UTL77	3		UTL77	GG			IT
77							30	"2024-11-05 09:07:00"							UTL77	4		UTL77	GG			IT
77							30	"2024-11-05 09:07:00"							UTL77	5		UTL77	GG			IT
77							30	"2024-11-05 09:07:00"							UTL77	6		UTL77	GG			IT
78							30	"2024-11-05 09:07:00"							UTL78	1		UTL78	GG			IT
78							30	"2024-11-05 09:07:00"							UTL78	2		UTL78	GG			IT
78							30	"2024-11-05 09:07:00"							UTL78	3		UTL78	GG			IT
78							30	"2024-11-05 09:07:00"							UTL78	4		UTL78	GG			IT
78							30	"2024-11-05 09:07:00"							UTL78	5		UTL78	GG			IT
78							30	"2024-11-05 09:07:00"							UTL78	6		UTL78	GG			IT
79							30	"2024-11-05 09:07:00"							UTL79	1		UTL79	GG			IT
79							30	"2024-11-05 09:07:00"							UTL79	2		UTL79	GG			IT
79							30	"2024-11-05 09:07:00"							UTL79	3		UTL79	GG			IT
79							30	"2024-11-05 09:07:00"							UTL79	4		UTL79	GG			IT
79							30	"2024-11-05 09:07:00"							UTL79	5		UTL79	GG			IT
79							30	"2024-11-05 09:07:00"							UTL79	6		UTL79	GG			IT
8							30	"2025-12-23 09:37:43"							UTL08	1		UTL08	GG			IT
8							30	"2025-12-22 10:29:53"							UTL08	2		UTL08	GG			IT
8							30	"2024-11-05 09:07:00"							UTL08	3		UTL08	GG			IT
8							30	"2024-11-05 09:07:00"							UTL08	4		UTL08	GG			IT
8							30	"2024-11-05 09:07:00"							UTL08	5		UTL08	GG			IT
8							30	"2024-11-05 09:07:00"							UTL08	6		UTL08	GG			IT
82							30	"2024-11-05 09:07:00"							UTL82	1		UTL82	GG			IT
82							30	"2024-11-05 09:07:00"							UTL82	2		UTL82	GG			IT
82							30	"2024-11-05 09:07:00"							UTL82	3		UTL82	GG			IT
82							30	"2024-11-05 09:07:00"							UTL82	4		UTL82	GG			IT
82							30	"2024-11-05 09:07:00"							UTL82	5		UTL82	GG			IT
82							30	"2024-11-05 09:07:00"							UTL82	6		UTL82	GG			IT
83							30	"2024-11-05 09:07:00"							UTL83	1		UTL83	GG			IT
83							30	"2024-11-05 09:07:00"							UTL83	2		UTL83	GG			IT
83							30	"2024-11-05 09:07:00"							UTL83	3		UTL83	GG			IT
83							30	"2024-11-05 09:07:00"							UTL83	4		UTL83	GG			IT
83							30	"2024-11-05 09:07:00"							UTL83	5		UTL83	GG			IT
83							30	"2024-11-05 09:07:00"							UTL83	6		UTL83	GG			IT
84							30	"2024-11-05 09:07:00"							UTL84	1		UTL84	GG			IT
84							30	"2024-11-05 09:07:00"							UTL84	2		UTL84	GG			IT
84							30	"2024-11-05 09:07:00"							UTL84	3		UTL84	GG			IT
84							30	"2024-11-05 09:07:00"							UTL84	4		UTL84	GG			IT
84							30	"2024-11-05 09:07:00"							UTL84	5		UTL84	GG			IT
84							30	"2024-11-05 09:07:00"							UTL84	6		UTL84	GG			IT
85							30	"2024-11-05 09:07:00"							UTL85	1		UTL85	GG			IT
85							30	"2024-11-05 09:07:00"							UTL85	2		UTL85	GG			IT
85							30	"2024-11-05 09:07:00"							UTL85	3		UTL85	GG			IT
85							30	"2024-11-05 09:07:00"							UTL85	4		UTL85	GG			IT
85							30	"2024-11-05 09:07:00"							UTL85	5		UTL85	GG			IT
85							30	"2024-11-05 09:07:00"							UTL85	6		UTL85	GG			IT
86							30	"2024-11-05 09:07:00"							UTL86	1		UTL86	GG			IT
86							30	"2024-11-05 09:07:00"							UTL86	2		UTL86	GG			IT
86							30	"2024-11-05 09:07:00"							UTL86	3		UTL86	GG			IT
86							30	"2024-11-05 09:07:00"							UTL86	4		UTL86	GG			IT
86							30	"2024-11-05 09:07:00"							UTL86	5		UTL86	GG			IT
86							30	"2024-11-05 09:07:00"							UTL86	6		UTL86	GG			IT
87							30	"2026-03-23 09:01:31"							UTL87	1		UTL87	GG			SEBA80
87							30	"2026-01-01 13:31:52"							UTL87	2		UTL87	GG			FILI10
87							30	"2026-01-01 13:31:52"							UTL87	3		UTL87	GG			FILI10
87							30	"2026-03-26 06:19:53"							UTL87	4		UTL87	GG			SEBA80
87							30	"2026-03-26 06:19:53"							UTL87	5		UTL87	GG			SEBA80
87							30	"2026-01-01 13:31:52"							UTL87	6		UTL87	GG			IT
88							30	"2026-01-05 16:02:41"							UTL88	1		UTL88	GG			FILI10
88							30	"2026-01-01 13:31:52"							UTL88	2		UTL88	GG			FILI10
88							30	"2026-01-01 13:31:53"							UTL88	3		UTL88	GG			FILI10
88							30	"2026-03-26 06:19:53"							UTL88	4		UTL88	GG			SEBA80
88							30	"2026-03-26 06:19:53"							UTL88	5		UTL88	GG			SEBA80
88							30	"2026-01-01 13:31:53"							UTL88	6		UTL88	GG			IT
89							30	"2026-01-05 08:35:19"							UTL89	1		UTL89	GG			FILI10
89							30	"2026-01-01 13:31:53"							UTL89	2		UTL89	GG			FILI10
89							30	"2026-01-01 13:31:53"							UTL89	3		UTL89	GG			FILI10
89							30	"2026-03-19 09:36:44"							UTL89	4		UTL89	GG			SEBA80
89							30	"2026-02-06 15:57:06"							UTL89	5		UTL89	GG			FILI10
89							30	"2026-01-01 13:31:53"							UTL89	6		UTL89	GG			IT
9							30	"2025-12-23 09:37:43"							UTL09	1		UTL09	GG			IT
9							30	"2025-12-22 10:29:54"							UTL09	2		UTL09	GG			IT
9							30	"2024-11-05 09:07:00"							UTL09	3		UTL09	GG			IT
9							30	"2024-11-05 09:07:00"							UTL09	4		UTL09	GG			IT
9							30	"2024-11-05 09:07:00"							UTL09	5		UTL09	GG			IT
9							30	"2024-11-05 09:07:00"							UTL09	6		UTL09	GG			IT
90							30	"2026-01-05 16:02:41"							UTL90	1		UTL90	GG			OSCA45
90							30	"2026-01-01 13:31:53"							UTL90	2		UTL90	GG			FILI10
90							30	"2026-01-01 13:31:53"							UTL90	3		UTL90	GG			FILI10
90							30	"2026-01-08 15:15:58"							UTL90	4		UTL90	GG			FILI10
90							30	"2026-02-06 15:57:07"							UTL90	5		UTL90	GG			FILI10
90							30	"2026-01-01 13:31:53"							UTL90	6		UTL90	GG			IT
91							30	"2026-03-23 08:55:36"							UTL91	1		UTL91	GG			SEBA80
91							30	"2026-03-23 08:55:36"							UTL91	2		UTL91	GG			SEBA80
91							30	"2026-01-01 13:31:53"							UTL91	3		UTL91	GG			FILI10
91							30	"2026-01-08 14:22:23"							UTL91	4		UTL91	GG			FILI10
91							30	"2026-02-06 15:57:07"							UTL91	5		UTL91	GG			FILI10
91							30	"2026-01-01 13:31:53"							UTL91	6		UTL91	GG			IT
92							30	"2026-03-23 08:55:36"							UTL92	1		UTL92	GG			SEBA80
92							30	"2026-03-23 08:55:36"							UTL92	2		UTL92	GG			SEBA80
92							30	"2026-01-01 13:31:53"							UTL92	3		UTL92	GG			FILI10
92							30	"2026-01-08 14:22:24"							UTL92	4		UTL92	GG			FILI10
92							30	"2026-02-06 15:57:07"							UTL92	5		UTL92	GG			FILI10
92							30	"2026-01-01 13:31:54"							UTL92	6		UTL92	GG			IT
93							30	"2026-03-23 08:55:36"							UTL93	1		UTL93	GG			SEBA80
93							30	"2026-03-23 08:55:36"							UTL93	2		UTL93	GG			SEBA80
93							30	"2026-01-01 13:31:54"							UTL93	3		UTL93	GG			FILI10
93							30	"2026-01-01 13:31:54"							UTL93	4		UTL93	GG			FILI10
93							30	"2026-02-06 15:57:07"							UTL93	5		UTL93	GG			FILI10
EH							30	"2026-02-13 14:27:17"							EH	4		EH	MG			
Ehaandel							30	"2025-11-27 08:58:45"							Ehaandel	1		Ehaandel	MG			
Ehaandel							30	"2026-02-13 14:25:41"							Ehaandel	2		Ehaandel	MG			
Ehaandel							30	"2026-02-13 14:26:21"							Ehaandel	3		Ehaandel	MG			
Ehaandel							30	"2026-02-13 14:27:17"							Ehaandel	4		Ehaandel	MG			
Ehaandel							30	"2026-02-13 15:16:50"							Ehaandel	5		Ehaandel	MG			MUNC85
Ehaandel							30	"2025-08-26 06:50:51"							Ehaandel	6		Ehaandel	MG			
Ehaandel							30	"2025-08-26 06:50:51"							Ehaandel	7		Ehaandel	MG			
EHandel							30	"2025-11-27 08:58:45"							EHandel	1		EHandel	MG			
EHandel							30	"2026-02-13 14:25:41"							EHandel	2		EHandel	MG			
EHandel							30	"2026-02-13 14:26:25"							EHandel	3		EHandel	MG			
EHandel							30	"2026-02-13 14:27:17"							EHandel	4		EHandel	MG			
EHandel							30	"2026-02-13 15:16:51"							EHandel	5		EHandel	MG			MUNC85
EHandel							30	"2025-08-26 06:50:51"							EHandel	6		EHandel	MG			
EHandel							30	"2025-08-26 06:50:51"							EHandel	7		EHandel	MG			
LagtOV							30	"2026-02-13 14:27:18"								4		LagtOV	MG			
MGEH							30	"2026-02-13 14:25:41"								2		MGEH	MG			
MGLKON							30	"2025-11-27 08:58:45"							MGLKON	1		"MG LKON 1250"	MG			
MGLKON							30	"2026-02-13 14:25:42"							MGLKON	2		"MG LKON 1250"	MG			
MGLKON							30	"2026-02-13 14:26:25"							MGLKON	3		"MG LKON 1250"	MG			
MGLKON							30	"2026-02-13 14:27:18"							MGLKON	4		"MG LKON 1250"	MG			
MGLKON							30	"2026-02-13 15:16:51"							MGLKON	5		"MG LKON 1250"	MG			MUNC85
MGLKON							30	"2025-08-26 06:50:51"							MGLKON	6		"MG LKON 1250"	MG			
MGLKON							30	"2025-08-26 06:50:51"							MGLKON	7		"MG LKON 1250"	MG			
MGPORT25				40002			30	"2026-03-12 12:41:46"					"E-handelskund Bolist"		MGPORT25	1		MGPORT25	MG			ANTO87
MGPORT25				40002			30	"2026-03-12 12:41:46"					"E-handelskund Bolist"		MGPORT25	2		MGPORT25	MG			ANTO87
MGPORT25				40002			30	"2026-03-12 12:41:46"					"E-handelskund Bolist"		MGPORT25	3		MGPORT25	MG			ANTO87
