Artikel	Lager	Bolag	Nollinventering	"Hantera saldo"	Timestamp	Klassificering	Skapad	Plockzon	"Vikt tolerans"	"Zon klass"	"Tillåt uppdrag"	"Ignorera EAN"	"Splitta helpalls gen. med"	"Automatiserat robotplock"	"Ej staplingsbar"	"Alltid farligt gods"	"Helpalls avvikelse %"
1251729	404	GG	Y	Y	"2024-10-04 00:13:46"	G					Y	False	0	False	N		
1251730	404	GG	Y	Y	"2024-10-04 00:13:46"	G					Y	False	0	False	N		
1251731	404	GG	Y	Y	"2024-10-04 00:09:36"	G					Y	False	0	False	N		
1251732	404	GG	Y	Y	"2024-10-04 00:13:31"	G					Y	False	0	False	N		
1251733	404	GG	Y	Y	"2024-10-04 00:12:16"	G					Y	False	0	False	N		
1251734	404	GG	Y	Y	"2024-10-04 00:14:25"	G					Y	False	0	False	N		
1251735	404	GG	Y	Y	"2024-10-04 00:15:26"	G					Y	False	0	False	N		
1251736	404	GG	Y	Y	"2024-10-04 00:15:58"	G					Y	False	0	False	N		
1251737	404	GG	Y	Y	"2024-10-04 00:13:49"	G					Y	False	0	False	N		
1251738563200	404	GG	Y	Y	"2024-10-04 00:16:02"	G					Y	False	0	False	N		
1251738568200	404	GG	Y	Y	"2024-10-04 00:16:43"	G					Y	False	0	False	N		
1251740	404	GG	Y	Y	"2024-10-04 00:16:36"	H					Y	False	0	False	N		
1251741	404	GG	Y	Y	"2024-10-04 00:12:17"	H					Y	False	0	False	N		
1251742	404	GG	Y	Y	"2024-10-29 15:32:32"	E					Y	False	0	False	N		
1251743	404	GG	Y	Y	"2024-10-04 00:11:42"	H					Y	False	0	False	N		
1251744	404	GG	Y	Y	"2024-10-29 15:33:40"	C					Y	False	0	False	N		
1251747	404	GG	Y	Y	"2024-10-04 00:10:49"	H					Y	False	0	False	N		
1251748	404	GG	Y	Y	"2024-10-04 00:10:15"	H					Y	False	0	False	N		
1251749	404	GG	Y	Y	"2024-10-04 00:10:15"	H					Y	False	0	False	N		
1251750	404	GG	Y	Y	"2024-10-04 00:15:29"	H					Y	False	0	False	N		
1251751	404	GG	Y	Y	"2024-10-04 00:14:59"	H					Y	False	0	False	N		
1251752	404	GG	Y	Y	"2024-10-04 00:16:02"	H					Y	False	0	False	N		
1251753	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1251754	404	GG	Y	Y	"2024-10-04 00:12:06"	H					Y	False	0	False	N		
1251755	404	GG	Y	Y	"2024-10-04 00:13:50"	F					Y	False	0	False	N		
1251759	404	GG	Y	Y	"2024-10-04 00:15:25"	H					Y	False	0	False	N		
1251760	404	GG	Y	Y	"2024-10-04 00:15:57"	H					Y	False	0	False	N		
1251761	404	GG	Y	Y	"2024-10-04 00:14:59"	A					Y	False	0	False	N		
1251762	404	GG	Y	Y	"2025-11-11 07:29:41"	A					Y	False	0	False	Y		
1251763	404	GG	Y	Y	"2024-10-04 00:13:30"	H					Y	False	0	False	N		
1251764	404	GG	Y	Y	"2024-10-04 00:09:43"	H					Y	False	0	False	N		
1251765	404	GG	Y	Y	"2024-10-03 14:40:08"	H					Y	False	0	False	N		
1251766	404	GG	Y	Y	"2024-10-03 14:40:10"	H					Y	False	0	False	N		
1251769	404	GG	Y	Y	"2024-10-04 00:13:31"	A					Y	False	0	False	N		
1251770	404	GG	Y	Y	"2024-10-04 00:14:58"	H					Y	False	0	False	N		
1251771	404	GG	Y	Y	"2024-10-04 00:16:02"	H					Y	False	0	False	N		
1251772	404	GG	Y	Y	"2024-10-04 00:15:25"	H					Y	False	0	False	N		
1251773	404	GG	Y	Y	"2024-10-04 00:09:34"	H					Y	False	0	False	N		
1251774	404	GG	Y	Y	"2024-10-04 00:11:41"	H					Y	False	0	False	N		
1251775	404	GG	Y	Y	"2024-10-04 00:11:14"	H					Y	False	0	False	N		
1251776	404	GG	Y	Y	"2024-10-04 00:12:04"	H					Y	False	0	False	N		
1251777	404	GG	Y	Y	"2024-10-04 00:11:55"	H					Y	False	0	False	N		
1251778	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1251779	404	GG	Y	Y	"2024-10-04 00:15:28"	H					Y	False	0	False	N		
1251780	404	GG	Y	Y	"2024-10-04 00:09:42"	H					Y	False	0	False	N		
1251781	404	GG	Y	Y	"2024-10-04 00:09:34"	H					Y	False	0	False	N		
1251782	404	GG	Y	Y	"2025-10-03 10:31:30"	H					Y	False	0	False	Y		
1251783	404	GG	Y	Y	"2024-10-04 00:15:56"	H					Y	False	0	False	N		
1251784	404	GG	Y	Y	"2024-10-04 00:14:08"	H					Y	False	0	False	N		
1251785	404	GG	Y	Y	"2024-10-04 00:15:24"	H					Y	False	0	False	N		
1251786	404	GG	Y	Y	"2024-10-04 00:12:46"	H					Y	False	0	False	N		
1251788	404	GG	Y	Y	"2024-10-04 00:13:31"	H					Y	False	0	False	N		
1251789	404	GG	Y	Y	"2024-10-04 00:13:30"	H					Y	False	0	False	N		
1251790	404	GG	Y	Y	"2024-10-04 00:12:28"	H					Y	False	0	False	N		
1251791	404	GG	Y	Y	"2024-10-04 00:14:08"	H					Y	False	0	False	N		
1251792	404	GG	Y	Y	"2024-10-04 00:09:50"	H					Y	False	0	False	N		
1251793	404	GG	Y	Y	"2024-10-04 00:11:36"	H					Y	False	0	False	N		
1251794	404	GG	Y	Y	"2024-10-04 00:14:58"	H					Y	False	0	False	N		
1251795	404	GG	Y	Y	"2024-10-04 00:16:40"	H					Y	False	0	False	N		
1251796	404	GG	Y	Y	"2024-10-04 00:10:00"	H					Y	False	0	False	N		
1251797	404	GG	Y	Y	"2024-10-04 00:14:54"	H					Y	False	0	False	N		
1251798	404	GG	Y	Y	"2024-10-04 00:13:32"	H					Y	False	0	False	N		
1251799	404	GG	Y	Y	"2024-10-04 00:16:00"	H					Y	False	0	False	N		
1251800	404	GG	Y	Y	"2024-10-04 00:11:32"	H					Y	False	0	False	N		
1251801	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1251802	404	GG	Y	Y	"2024-10-04 00:15:30"	H					Y	False	0	False	N		
1251803	404	GG	Y	Y	"2024-10-04 00:15:56"	H					Y	False	0	False	N		
1251804	404	GG	Y	Y	"2024-10-04 00:12:14"	H					Y	False	0	False	N		
1251805	404	GG	Y	Y	"2024-10-04 00:13:46"	H					Y	False	0	False	N		
1251806	404	GG	Y	Y	"2024-10-04 00:13:29"	H					Y	False	0	False	N		
1251807	404	GG	Y	Y	"2024-10-04 00:14:56"	H					Y	False	0	False	N		
1251808	404	GG	Y	Y	"2024-10-04 00:12:16"	H					Y	False	0	False	N		
1251809	404	GG	Y	Y	"2024-10-04 00:16:38"	H					Y	False	0	False	N		
1251810	404	GG	Y	Y	"2024-10-04 00:09:36"	H					Y	False	0	False	N		
1251811	404	GG	Y	Y	"2024-10-04 00:16:04"	H					Y	False	0	False	N		
1251812	404	GG	Y	Y	"2024-10-04 00:13:48"	H					Y	False	0	False	N		
1251813	404	GG	Y	Y	"2024-10-04 00:15:27"	H					Y	False	0	False	N		
1251814	404	GG	Y	Y	"2024-10-04 00:14:56"	H					Y	False	0	False	N		
1251815	404	GG	Y	Y	"2024-10-04 00:14:53"	H					Y	False	0	False	N		
1251816	404	GG	Y	Y	"2024-10-04 00:12:41"	H					Y	False	0	False	N		
1251817	404	GG	Y	Y	"2024-10-04 00:15:26"	H					Y	False	0	False	N		
1251818	404	GG	Y	Y	"2024-10-04 00:13:46"	H					Y	False	0	False	N		
1251819	404	GG	Y	Y	"2024-10-04 00:09:42"	H					Y	False	0	False	N		
1251820	404	GG	Y	Y	"2024-10-04 00:14:26"	H					Y	False	0	False	N		
1251821	404	GG	Y	Y	"2024-10-04 00:16:41"	H					Y	False	0	False	N		
1251822	404	GG	Y	Y	"2024-10-04 00:14:05"	H					Y	False	0	False	N		
1251823	404	GG	Y	Y	"2024-10-04 00:10:14"	H					Y	False	0	False	N		
1251824	404	GG	Y	Y	"2024-10-04 00:15:26"	H					Y	False	0	False	N		
1251825	404	GG	Y	Y	"2024-10-04 00:09:34"	H					Y	False	0	False	N		
1251826	404	GG	Y	Y	"2024-10-04 00:11:56"	H					Y	False	0	False	N		
1251827	404	GG	Y	Y	"2024-10-04 00:14:08"	H					Y	False	0	False	N		
1251828	404	GG	Y	Y	"2024-10-04 00:15:27"	H					Y	False	0	False	N		
1251829	404	GG	Y	Y	"2024-10-04 00:15:28"	H					Y	False	0	False	N		
1251830	404	GG	Y	Y	"2024-10-04 00:13:50"	H					Y	False	0	False	N		
1251831	404	GG	Y	Y	"2024-10-04 00:14:56"	H					Y	False	0	False	N		
1251832	404	GG	Y	Y	"2024-10-04 00:16:05"	H					Y	False	0	False	N		
1251833	404	GG	Y	Y	"2024-10-04 00:09:32"	H					Y	False	0	False	N		
1251834	404	GG	Y	Y	"2024-10-04 00:11:49"	H					Y	False	0	False	N		
1251835	404	GG	Y	Y	"2024-10-04 00:12:14"	H					Y	False	0	False	N		
1251836	404	GG	Y	Y	"2024-10-04 00:16:43"	H					Y	False	0	False	N		
1251837	404	GG	Y	Y	"2024-10-04 00:16:00"	H					Y	False	0	False	N		
1251838	404	GG	Y	Y	"2024-10-04 00:14:27"	H					Y	False	0	False	N		
1251839	404	GG	Y	Y	"2024-10-04 00:14:29"	H					Y	False	0	False	N		
1251840	404	GG	Y	Y	"2024-10-04 00:12:29"	H					Y	False	0	False	N		
1251841	404	GG	Y	Y	"2024-10-04 00:16:00"	H					Y	False	0	False	N		
1251842	404	GG	Y	Y	"2024-10-04 00:15:56"	D					Y	False	0	False	N		
1251843	404	GG	Y	Y	"2025-07-02 11:40:25"	A					Y	False	0	False	Y		
1251845	404	GG	Y	Y	"2024-10-04 00:07:54"	H					Y	False	0	False	N		
1251846	404	GG	Y	Y	"2024-10-04 00:07:55"	H					Y	False	0	False	N		
1251847	404	GG	Y	Y	"2024-10-04 00:12:58"	H					Y	False	0	False	N		
1251848	404	GG	Y	Y	"2024-10-03 14:40:13"	H					Y	False	0	False	N		
1251849	404	GG	Y	Y	"2024-10-29 15:35:09"						Y	False	0	False	N		
1251850	404	GG	Y	Y	"2024-10-04 00:07:54"	A					Y	False	0	False	N		
1251851	404	GG	Y	Y	"2024-10-04 00:12:45"	F					Y	False	0	False	N		
1251852	404	GG	Y	Y	"2024-10-04 00:08:28"	F					Y	False	0	False	N		
1251853	404	GG	Y	Y	"2024-10-29 15:34:11"	A					Y	False	0	False	N		
1251856	404	GG	Y	Y	"2024-10-04 00:11:41"	A					Y	False	0	False	N		
1260000	404	GG	Y	Y	"2024-10-04 00:14:27"	F					Y	False	0	False	N		
1260014	404	GG	Y	Y	"2024-10-04 00:08:05"	E					Y	False	0	False	N		
1260015	404	GG	Y	Y	"2024-10-04 00:09:10"	E					Y	False	0	False	N		
1260016	404	GG	Y	Y	"2024-10-04 00:08:05"	F					Y	False	0	False	N		
1260019	404	GG	Y	Y	"2024-10-04 00:05:55"	F					Y	False	0	False	N		
1260185	404	GG	Y	Y	"2024-10-04 00:15:57"	F					Y	False	0	False	N		
1260189	404	GG	Y	Y	"2024-10-04 00:11:14"	F					Y	False	0	False	N		
1260193	404	GG	Y	Y	"2024-10-03 15:35:53"	F					Y	False	0	False	N		
1260194	404	GG	Y	Y	"2024-10-04 00:14:58"	F					Y	False	0	False	N		
1260195	404	GG	Y	Y	"2024-10-04 00:12:14"	F					Y	False	0	False	N		
1260196	404	GG	Y	Y	"2024-10-04 00:16:41"	F					Y	False	0	False	N		
1260197	404	GG	Y	Y	"2024-10-04 00:16:36"	F					Y	False	0	False	N		
1260198	404	GG	Y	Y	"2024-10-03 15:35:54"	F					Y	False	0	False	N		
1260199	404	GG	Y	Y	"2024-10-04 00:13:47"	F					Y	False	0	False	N		
1260200	404	GG	Y	Y	"2024-10-04 00:16:43"	F					Y	False	0	False	N		
1260201	404	GG	Y	Y	"2024-10-04 00:16:00"	F					Y	False	0	False	N		
1260202	404	GG	Y	Y	"2024-10-03 09:20:45"	F					Y	False	0	False	N		
1260203	404	GG	Y	Y	"2024-10-04 00:12:41"	F					Y	False	0	False	N		
1260204	404	GG	Y	Y	"2024-10-04 00:15:00"	F					Y	False	0	False	N		
1260206	404	GG	Y	Y	"2024-10-04 00:06:36"	E					Y	False	0	False	N		
1260207	404	GG	Y	Y	"2024-10-04 00:06:11"	E					Y	False	0	False	N		
1260208	404	GG	Y	Y	"2024-10-04 00:06:06"	E					Y	False	0	False	N		
1260209	404	GG	Y	Y	"2024-10-04 00:06:04"	E					Y	False	0	False	N		
1260214	404	GG	Y	Y	"2024-10-04 00:13:02"	F					Y	False	0	False	N		
1260216	404	GG	Y	Y	"2024-10-04 00:11:41"	F					Y	False	0	False	N		
1260229	404	GG	Y	Y	"2024-10-04 00:15:30"	H					Y	False	0	False	N		
1260232	404	GG	Y	Y	"2024-10-04 00:06:32"	E					Y	False	0	False	N		
1260233	404	GG	Y	Y	"2024-10-04 00:06:57"	F					Y	False	0	False	N		
1260251	404	GG	Y	Y	"2024-10-03 16:21:13"	F					Y	False	0	False	N		
1260257	404	GG	Y	Y	"2024-10-04 00:15:58"	F					Y	False	0	False	N		
1260264	404	GG	Y	Y	"2024-10-04 00:06:24"	E					Y	False	0	False	N		
1260265	404	GG	Y	Y	"2024-10-04 00:07:23"	E					Y	False	0	False	N		
1260266	404	GG	Y	Y	"2024-10-04 00:06:58"	E					Y	False	0	False	N		
1260267	404	GG	Y	Y	"2024-10-04 00:05:59"	E					Y	False	0	False	N		
1260268	404	GG	Y	Y	"2024-10-04 00:07:15"	E					Y	False	0	False	N		
1260269	404	GG	Y	Y	"2024-10-04 00:06:59"	E					Y	False	0	False	N		
1260303	404	GG	Y	Y	"2024-10-04 00:16:03"	F					Y	False	0	False	N		
1260304	404	GG	Y	Y	"2024-10-04 00:12:06"	F					Y	False	0	False	N		
1260306	404	GG	Y	Y	"2024-10-04 00:05:44"	E					Y	False	0	False	N		
1260307	404	GG	Y	Y	"2024-10-04 00:06:21"	E					Y	False	0	False	N		
1260308	404	GG	Y	Y	"2024-10-04 00:06:15"	E					Y	False	0	False	N		
1260309	404	GG	Y	Y	"2024-10-04 00:06:58"	E					Y	False	0	False	N		
1260310	404	GG	Y	Y	"2024-10-04 00:06:28"	E					Y	False	0	False	N		
1260311	404	GG	Y	Y	"2024-10-04 00:06:31"	E					Y	False	0	False	N		
1260312	404	GG	Y	Y	"2024-10-04 00:07:06"	E					Y	False	0	False	N		
1260317	404	GG	Y	Y	"2024-10-04 00:06:25"	E					Y	False	0	False	N		
1260318	404	GG	Y	Y	"2024-10-04 00:06:32"	E					Y	False	0	False	N		
1260319	404	GG	Y	Y	"2024-10-04 00:06:59"	E					Y	False	0	False	N		
1260323	404	GG	Y	Y	"2024-10-04 00:06:50"	E					Y	False	0	False	N		
1260324	404	GG	Y	Y	"2024-10-04 00:06:28"	E					Y	False	0	False	N		
1260325	404	GG	Y	Y	"2024-10-04 00:07:15"	E					Y	False	0	False	N		
1260326	404	GG	Y	Y	"2024-10-04 00:05:54"	E					Y	False	0	False	N		
1260328	404	GG	Y	Y	"2024-10-04 00:07:45"						Y	False	0	False	N		
1260355	404	GG	Y	Y	"2024-10-04 00:13:49"	F					Y	False	0	False	N		
1260356	404	GG	Y	Y	"2024-10-04 00:16:01"	E					Y	False	0	False	N		
1260357	404	GG	Y	Y	"2024-10-04 00:10:33"	E					Y	False	0	False	N		
1260358	404	GG	Y	Y	"2024-10-04 00:06:49"	E					Y	False	0	False	N		
1260359	404	GG	Y	Y	"2024-10-04 00:10:33"	E					Y	False	0	False	N		
1260360	404	GG	Y	Y	"2024-10-04 00:06:36"	E					Y	False	0	False	N		
1260362	404	GG	Y	Y	"2024-10-04 00:06:50"	E					Y	False	0	False	N		
1260364	404	GG	Y	Y	"2024-10-04 00:06:44"	E					Y	False	0	False	N		
1260365	404	GG	Y	Y	"2024-10-04 00:06:43"	E					Y	False	0	False	N		
1260382	404	GG	Y	Y	"2024-10-03 10:21:51"	F					Y	False	0	False	N		
1260383	404	GG	Y	Y	"2025-09-01 09:12:35"	F					Y	False	0	False	N		
1260384	404	GG	Y	Y	"2024-10-04 00:10:33"	E					Y	False	0	False	N		
1260386	404	GG	Y	Y	"2024-10-04 00:13:01"	E					Y	False	0	False	N		
1260387	404	GG	Y	Y	"2024-10-29 15:32:44"	F					Y	False	0	False	N		
1260388	404	GG	Y	Y	"2024-10-29 15:32:12"	F					Y	False	0	False	N		
1260389	404	GG	Y	Y	"2024-10-29 15:33:09"	F					Y	False	0	False	N		
1260390	404	GG	Y	Y	"2024-10-29 15:35:08"	F					Y	False	0	False	N		
1260391	404	GG	Y	Y	"2024-10-29 15:33:33"	F					Y	False	0	False	N		
1260392	404	GG	Y	Y	"2024-10-29 15:32:46"	F					Y	False	0	False	N		
1260393	404	GG	Y	Y	"2024-10-29 15:35:54"	F					Y	False	0	False	N		
1260394	404	GG	Y	Y	"2024-10-29 15:35:10"	F					Y	False	0	False	N		
1260395	404	GG	Y	Y	"2024-10-29 15:34:59"	F					Y	False	0	False	N		
1260396	404	GG	Y	Y	"2024-10-29 15:32:12"	F					Y	False	0	False	N		
1260397	404	GG	Y	Y	"2024-10-29 15:32:21"	F					Y	False	0	False	N		
1260398	404	GG	Y	Y	"2024-10-29 15:34:57"	F					Y	False	0	False	N		
1260399	404	GG	Y	Y	"2024-10-29 15:32:20"	F					Y	False	0	False	N		
1260400	404	GG	Y	Y	"2024-10-29 15:33:41"	F					Y	False	0	False	N		
1260401	404	GG	Y	Y	"2024-10-29 15:35:01"	F					Y	False	0	False	N		
1260402	404	GG	Y	Y	"2024-10-29 15:33:34"	F					Y	False	0	False	N		
1260403	404	GG	Y	Y	"2024-10-29 15:34:21"	F					Y	False	0	False	N		
1260404	404	GG	Y	Y	"2024-10-29 15:33:42"	F					Y	False	0	False	N		
1260405	404	GG	Y	Y	"2024-10-29 15:32:46"	F					Y	False	0	False	N		
1260406	404	GG	Y	Y	"2024-10-29 15:32:05"	F					Y	False	0	False	N		
1260407	404	GG	Y	Y	"2024-10-29 15:34:20"	F					Y	False	0	False	N		
1260408	404	GG	Y	Y	"2024-10-29 15:32:12"	F					Y	False	0	False	N		
1260409	404	GG	Y	Y	"2024-10-04 00:10:15"	F					Y	False	0	False	N		
1260410	404	GG	Y	Y	"2024-10-04 00:10:15"	F					Y	False	0	False	N		
1260412	404	GG	Y	Y	"2024-10-04 00:10:15"	F					Y	False	0	False	N		
1260413	404	GG	Y	Y	"2024-10-29 15:32:12"	F					Y	False	0	False	N		
1260416	404	GG	Y	Y	"2024-10-04 00:10:15"	F					Y	False	0	False	N		
1260422	404	GG	Y	Y	"2024-10-04 00:12:27"	F					Y	False	0	False	N		
1260423	404	GG	Y	Y	"2024-10-04 00:14:59"	F					Y	False	0	False	N		
1260424	404	GG	Y	Y	"2024-10-04 00:09:29"	F					Y	False	0	False	N		
1260425	404	GG	Y	Y	"2024-10-04 00:14:07"	F					Y	False	0	False	N		
1260428	404	GG	Y	Y	"2024-10-04 00:16:05"	F					Y	False	0	False	N		
1260430	404	GG	Y	Y	"2024-10-04 00:08:29"	F					Y	False	0	False	N		
1260434	404	GG	Y	Y	"2024-10-04 00:16:03"	F					Y	False	0	False	N		
1260441	404	GG	Y	Y	"2024-10-04 00:15:30"	F					Y	False	0	False	N		
1260442	404	GG	Y	Y	"2024-10-04 00:14:04"	F					Y	False	0	False	N		
1260443	404	GG	Y	Y	"2025-10-03 10:31:34"	E					Y	False	0	False	Y		
1260445	404	GG	Y	Y	"2024-10-04 00:13:16"	F					Y	False	0	False	N		
1260459	404	GG	Y	Y	"2024-10-04 00:08:06"	F					Y	False	0	False	N		
1260470	404	GG	Y	Y	"2024-10-04 00:08:05"	F					Y	False	0	False	N		
1260543	404	GG	Y	Y	"2024-10-03 09:20:45"	F					Y	False	0	False	N		
1260544	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260545	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260546	404	GG	Y	Y	"2024-10-03 16:21:15"	F					Y	False	0	False	N		
1260547	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260548	404	GG	Y	Y	"2024-10-03 16:51:39"	F					Y	False	0	False	N		
1260549	404	GG	Y	Y	"2024-10-04 00:09:18"	F					Y	False	0	False	N		
1260550	404	GG	Y	Y	"2024-10-04 00:08:15"	F					Y	False	0	False	N		
1260551	404	GG	Y	Y	"2024-10-03 09:20:48"	F					Y	False	0	False	N		
1260552	404	GG	Y	Y	"2024-10-04 00:08:17"	F					Y	False	0	False	N		
1260553	404	GG	Y	Y	"2024-10-04 00:07:55"	F					Y	False	0	False	N		
1260554	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260555	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260556	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260557	404	GG	Y	Y	"2024-10-04 00:07:34"	F					Y	False	0	False	N		
1260563	404	GG	Y	Y	"2024-10-04 00:14:08"	F					Y	False	0	False	N		
1260564	404	GG	Y	Y	"2024-10-03 13:23:48"	F					Y	False	0	False	N		
1260565	404	GG	Y	Y	"2024-10-03 09:40:58"	F					Y	False	0	False	N		
1260566	404	GG	Y	Y	"2024-10-04 00:08:41"	F					Y	False	0	False	N		
1260567	404	GG	Y	Y	"2024-10-04 00:08:41"	F					Y	False	0	False	N		
1260568	404	GG	Y	Y	"2024-10-03 14:14:50"	F					Y	False	0	False	N		
1260569	404	GG	Y	Y	"2024-10-03 09:20:43"	F					Y	False	0	False	N		
1260570	404	GG	Y	Y	"2024-10-04 00:05:33"	F					Y	False	0	False	N		
1260579	404	GG	Y	Y	"2024-10-03 10:21:28"	F					Y	False	0	False	N		
1260580	404	GG	Y	Y	"2024-10-03 10:21:50"	F					Y	False	0	False	N		
1260581	404	GG	Y	Y	"2024-10-03 10:21:51"	F					Y	False	0	False	N		
1260585	404	GG	Y	Y	"2024-10-04 00:06:14"	E					Y	False	0	False	N		
1260586	404	GG	Y	Y	"2024-10-04 00:06:04"	E					Y	False	0	False	N		
1260589	404	GG	Y	Y	"2024-10-04 00:16:00"	E					Y	False	0	False	N		
1260590	404	GG	Y	Y	"2024-10-04 00:09:31"	E					Y	False	0	False	N		
1260591	404	GG	Y	Y	"2024-10-04 00:15:59"	F					Y	False	0	False	N		
1260592	404	GG	Y	Y	"2024-10-04 00:05:45"	E					Y	False	0	False	N		
1260597	404	GG	Y	Y	"2024-10-04 00:05:42"	F					Y	False	0	False	N		
1260603	404	GG	Y	Y	"2024-10-04 00:08:05"	E					Y	False	0	False	N		
1260605	404	GG	Y	Y	"2024-10-04 00:14:26"	E					Y	False	0	False	N		
1260606	404	GG	Y	Y	"2024-10-04 00:09:35"	E					Y	False	0	False	N		
1260607	404	GG	Y	Y	"2024-10-04 00:15:00"	F					Y	False	0	False	N		
1260608	404	GG	Y	Y	"2024-10-04 00:09:55"	F					Y	False	0	False	N		
1260610	404	GG	Y	Y	"2024-10-04 00:09:35"	F					Y	False	0	False	N		
1260612	404	GG	Y	Y	"2024-10-04 00:16:41"	F					Y	False	0	False	N		
1260613	404	GG	Y	Y	"2024-10-04 00:12:42"	F					Y	False	0	False	N		
1260614	404	GG	Y	Y	"2024-10-04 00:16:39"	F					Y	False	0	False	N		
1260615	404	GG	Y	Y	"2024-10-04 00:15:56"	F					Y	False	0	False	N		
1260619	404	GG	Y	Y	"2024-10-04 00:09:26"	F					Y	False	0	False	N		
1260625	404	GG	Y	Y	"2024-10-04 00:12:05"	F					Y	False	0	False	N		
1260630	404	GG	Y	Y	"2024-10-04 00:16:05"	F					Y	False	0	False	N		
1260631	404	GG	Y	Y	"2024-10-04 00:14:56"	F					Y	False	0	False	N		
1260632	404	GG	Y	Y	"2024-10-04 00:07:54"	F					Y	False	0	False	N		
1260636	404	GG	Y	Y	"2024-10-04 00:09:56"	F					Y	False	0	False	N		
1260637	404	GG	Y	Y	"2025-10-28 13:27:48"	F					Y	False	0	False	N		
1260639	404	GG	Y	Y	"2024-10-04 00:06:49"	E					Y	False	0	False	N		
1260640	404	GG	Y	Y	"2024-10-04 00:07:23"	E					Y	False	0	False	N		
1260643	404	GG	Y	Y	"2024-10-04 00:06:58"	E					Y	False	0	False	N		
1260651	404	GG	Y	Y	"2024-10-04 00:13:00"	F					Y	False	0	False	N		
1260657	404	GG	Y	Y	"2024-10-04 00:05:40"	E					Y	False	0	False	N		
1260658	404	GG	Y	Y	"2024-10-04 00:05:49"	E					Y	False	0	False	N		
1260662	404	GG	Y	Y	"2024-10-04 00:10:15"	F					Y	False	0	False	N		
1260663	404	GG	Y	Y	"2024-10-04 00:10:21"	F					Y	False	0	False	N		
1260800	404	GG	Y	Y	"2024-10-04 00:08:16"	F					Y	False	0	False	N		
1260803	404	GG	Y	Y	"2024-10-03 14:40:08"	F					Y	False	0	False	N		
1260805	404	GG	Y	Y	"2024-10-04 00:09:55"	F					Y	False	0	False	N		
1260807	404	GG	Y	Y	"2024-10-04 00:09:06"	F					Y	False	0	False	N		
1260808	404	GG	Y	Y	"2024-10-03 11:22:28"	F					Y	False	0	False	N		
1260809	404	GG	Y	Y	"2024-10-04 00:11:07"	F					Y	False	0	False	N		
1260810	404	GG	Y	Y	"2024-10-04 00:13:17"	F					Y	False	0	False	N		
1260812	404	GG	Y	Y	"2024-10-03 16:51:39"	F					Y	False	0	False	N		
1260813	404	GG	Y	Y	"2024-10-04 00:08:40"	F					Y	False	0	False	N		
1260814	404	GG	Y	Y	"2024-10-03 16:51:38"	F					Y	False	0	False	N		
1260815	404	GG	Y	Y	"2024-10-04 00:08:28"	F					Y	False	0	False	N		
1260816	404	GG	Y	Y	"2024-10-04 00:10:49"	F					Y	False	0	False	N		
1260817	404	GG	Y	Y	"2024-10-04 00:13:02"	F					Y	False	0	False	N		
1260820	404	GG	Y	Y	"2024-10-04 00:10:50"	F					Y	False	0	False	N		
1260821	404	GG	Y	Y	"2024-10-04 00:13:02"	F					Y	False	0	False	N		
1260828	404	GG	Y	Y	"2024-10-03 14:14:49"	F					Y	False	0	False	N		
1260829	404	GG	Y	Y	"2024-10-04 00:13:17"	F					Y	False	0	False	N		
1260831	404	GG	Y	Y	"2024-10-03 11:22:25"	F					Y	False	0	False	N		
1260833	404	GG	Y	Y	"2024-10-04 00:07:55"	F					Y	False	0	False	N		
1260834	404	GG	Y	Y	"2024-10-04 00:16:00"	F					Y	False	0	False	N		
1260835	404	GG	Y	Y	"2024-10-04 00:08:40"	F					Y	False	0	False	N		
1260836	404	GG	Y	Y	"2024-10-04 00:08:28"	F					Y	False	0	False	N		
1260837	404	GG	Y	Y	"2024-10-03 09:20:45"	F					Y	False	0	False	N		
1260838	404	GG	Y	Y	"2024-10-04 00:13:02"	F					Y	False	0	False	N		
1260839	404	GG	Y	Y	"2024-10-04 00:13:02"	F					Y	False	0	False	N		
1260840	404	GG	Y	Y	"2024-10-04 00:13:18"	F					Y	False	0	False	N		
1260841	404	GG	Y	Y	"2024-10-03 16:51:38"	F					Y	False	0	False	N		
1260842	404	GG	Y	Y	"2024-10-04 00:08:40"	F					Y	False	0	False	N		
1260843	404	GG	Y	Y	"2024-10-04 00:13:01"	F					Y	False	0	False	N		
1260844	404	GG	Y	Y	"2024-10-04 00:08:39"	F					Y	False	0	False	N		
1260845	404	GG	Y	Y	"2024-10-04 00:13:17"	F					Y	False	0	False	N		
1260846	404	GG	Y	Y	"2024-10-04 00:13:17"	F					Y	False	0	False	N		
1260847	404	GG	Y	Y	"2024-10-03 15:30:43"	F					Y	False	0	False	N		
