Lagerplats	Typ	Detalj	Clearing	X-koordinat	Y-koordinat	Timestamp	Multi	Sekvens	Checksiffra	"Visa saldo"	Påfyllning	"Max pall"	"Påfyllnings offset"	"Auto plac"	Klassificering	"Farligt gods"	Dimension
BD03011	P	G		0	0	"2024-09-13 09:48:31"	N	219	194	N			0				134028
BD03012A	P	H		0	0	"2024-09-13 09:48:31"	N	220	914	N			0				134028
BD03013	B	H		0	0	"2024-09-13 09:48:31"	N	0	961				0				2
BD03014	B	H		0	0	"2024-09-13 09:48:31"	N	0	935				0				2
BD03015	B	H		0	0	"2024-09-13 09:48:31"	N	0	532				0				2
BD03016	B	H		0	0	"2024-09-13 09:48:31"	N	0	422				0				3
BD03017	B	H		0	0	"2024-09-13 09:48:31"	N	0	624				0				3
BD03021	P	G		0	0	"2025-06-27 08:27:58"	N	221	509	N			0				134028
BD03022A	P	H		0	0	"2024-09-13 09:48:31"	N	222	948	N			0				134028
BD03023	B	H		0	0	"2024-09-13 09:48:31"	N	0	363				0				2
BD03024	B	H		0	0	"2024-09-13 09:48:31"	N	0	531				0				2
BD03025	B	H		0	0	"2024-09-13 09:48:31"	N	0	273				0				2
BD03026	B	H		0	0	"2024-09-13 09:48:31"	N	0	226				0				3
BD03027	B	H		0	0	"2024-09-13 09:48:31"	N	0	846				0				3
BD03031	P	G		0	0	"2024-09-13 09:48:31"	N	223	357	N			0				134029
BD03032A	P	H		0	0	"2025-08-15 11:07:35"	N	224	214	N			0				134030
BD03033	B	H		0	0	"2024-09-13 09:48:31"	N	0	219				0				2
BD03034	B	H		0	0	"2024-09-13 09:48:31"	N	0	871				0				2
BD03035	B	H		0	0	"2024-09-13 09:48:31"	N	0	865				0				2
BD03036	B	H		0	0	"2024-09-13 09:48:31"	N	0	222				0				3
BD03037	B	H		0	0	"2024-09-13 09:48:31"	N	0	662				0				3
BD04011	P	G		0	0	"2024-09-13 09:48:31"	N	225	526	N			0				134029
BD04012A	P	H		0	0	"2024-09-13 09:48:31"	N	226	378	N			0				134030
BD04013	B	H		0	0	"2024-09-13 09:48:31"	N	0	320				0				2
BD04014	B	H		0	0	"2024-09-13 09:48:31"	N	0	522				0				2
BD04015	B	H		0	0	"2024-09-13 09:48:31"	N	0	895				0				2
BD04016	B	H		0	0	"2024-09-13 09:48:31"	N	0	551				0				3
BD04017	B	H		0	0	"2024-09-13 09:48:31"	N	0	122				0				3
BD04021	P	G		0	0	"2024-09-13 09:48:31"	N	227	721	N			0				134029
BD04022A	P	H		0	0	"2024-09-13 09:48:31"	N	228	607	N			0				134030
BD04023	B	H		0	0	"2024-09-13 09:48:31"	N	0	804				0				2
BD04024	B	H		0	0	"2024-09-13 09:48:31"	N	0	330				0				2
BD04025	B	H		0	0	"2024-09-13 09:48:31"	N	0	964				0				2
BD04026	B	H		0	0	"2024-09-13 09:48:31"	N	0	109				0				3
BD04027	B	H		0	0	"2024-09-13 09:48:31"	N	0	571				0				3
BD04031	P	G		0	0	"2024-09-13 09:48:31"	N	229	739	N			0				134029
BD04032A	P	H		0	0	"2024-09-13 09:48:31"	N	230	148	N			0				134030
BD04033	B	H		0	0	"2024-09-13 09:48:31"	N	0	773				0				2
BD04034	B	H		0	0	"2024-09-13 09:48:31"	N	0	964				0				2
BD04035	B	H		0	0	"2024-09-13 09:48:31"	N	0	374				0				2
BD04036	B	H		0	0	"2024-09-13 09:48:31"	N	0	97				0				3
BD04037	B	H		0	0	"2024-09-13 09:48:31"	N	0	210				0				3
BD05011	P	G		0	0	"2024-09-13 09:48:31"	N	231	994	N			0				134029
BD05012A	P	H		0	0	"2024-09-13 09:48:31"	N	232	932	N			0				134030
BD05013	B	H		0	0	"2024-09-13 09:48:31"	N	0	170				0				2
BD05014	B	H		0	0	"2024-09-13 09:48:31"	N	0	465				0				2
BD05015	B	H		0	0	"2024-09-13 09:48:31"	N	0	524				0				2
BD05016	B	H		0	0	"2024-09-13 09:48:31"	N	0	150				0				3
BD05017	B	H		0	0	"2024-09-13 09:48:31"	N	0	296				0				3
BD05021	P	G		0	0	"2024-09-13 09:48:31"	N	233	648	N			0				134029
BD05022A	P	H		0	0	"2024-09-13 09:48:31"	N	234	714	N			0				134030
BD05023	B	H		0	0	"2024-09-13 09:48:31"	N	0	911				0				2
BD05024	B	H		0	0	"2024-09-13 09:48:31"	N	0	492				0				2
BD05025	B	H		0	0	"2024-09-13 09:48:31"	N	0	722				0				2
BD05026	B	H		0	0	"2024-09-13 09:48:31"	N	0	725				0				3
BD05027	B	H		0	0	"2024-09-13 09:48:31"	N	0	765				0				3
BD05031	P	G		0	0	"2024-09-13 09:48:31"	N	235	478	N			0				134029
BD05032A	P	H		0	0	"2024-09-13 09:48:31"	N	236	873	N			0				134030
BD05033	B	H		0	0	"2024-09-13 09:48:31"	N	0	220				0				2
BD05034	B	H		0	0	"2024-09-13 09:48:31"	N	0	193				0				2
BD05035	B	H		0	0	"2024-09-13 09:48:31"	N	0	586				0				2
BD05036	B	H		0	0	"2024-09-13 09:48:31"	N	0	460				0				3
BD05037	B	H		0	0	"2024-09-13 09:48:31"	N	0	188				0				3
BD06011	P	G		0	0	"2024-09-13 09:48:31"	N	237	219	N			0				134029
BD06012A	P	H		0	0	"2024-09-13 09:48:31"	N	238	614	N			0				134030
BD06013	B	H		0	0	"2024-09-13 09:48:31"	N	0	57				0				2
BD06014	B	H		0	0	"2024-09-13 09:48:31"	N	0	684				0				2
BD06015	B	H		0	0	"2024-09-13 09:48:31"	N	0	48				0				2
BD06016	B	H		0	0	"2024-09-13 09:48:31"	N	0	22				0				3
BD06017	B	H		0	0	"2024-09-13 09:48:31"	N	0	978				0				3
BD06021	P	G		0	0	"2024-09-13 09:48:31"	N	239	816	N			0				134029
BD06022A	P	H		0	0	"2024-09-13 09:48:31"	N	240	539	N			0				134030
BD06023	B	H		0	0	"2024-09-13 09:48:31"	N	0	1				0				2
BD06024	B	H		0	0	"2024-09-13 09:48:31"	N	0	970				0				2
BD06025	B	H		0	0	"2024-09-13 09:48:31"	N	0	357				0				2
BD06026	B	H		0	0	"2024-09-13 09:48:31"	N	0	484				0				3
BD06027	B	H		0	0	"2024-09-13 09:48:31"	N	0	883				0				3
BD06031	P	G		0	0	"2024-09-13 09:48:31"	N	241	439	N			0				134029
BD06032A	P	H		0	0	"2024-09-13 09:48:31"	N	242	787	N			0				134030
BD06033	B	H		0	0	"2024-09-13 09:48:31"	N	0	682				0				2
BD06034	B	H		0	0	"2024-09-13 09:48:31"	N	0	336				0				2
BD06035	B	H		0	0	"2024-09-13 09:48:31"	N	0	892				0				2
BD06036	B	H		0	0	"2024-09-13 09:48:31"	N	0	845				0				3
BD06037	B	H		0	0	"2024-09-13 09:48:31"	N	0	403				0				3
BD07011	P	G		0	0	"2024-09-13 09:48:31"	N	243	717	N			0				134029
BD07012A	P	H		0	0	"2024-09-13 09:48:31"	N	244	546	N			0				134030
BD07013	B	H		0	0	"2024-09-13 09:48:31"	N	0	867				0				2
BD07014	B	H		0	0	"2024-09-13 09:48:31"	N	0	618				0				2
BD07015	B	H		0	0	"2024-09-13 09:48:31"	N	0	149				0				2
BD07016	B	H		0	0	"2024-09-13 09:48:31"	N	0	188				0				3
BD07017	B	H		0	0	"2024-09-13 09:48:31"	N	0	428				0				3
BD07021	P	G		0	0	"2024-09-13 09:48:31"	N	245	493	N			0				134029
BD07022A	P	H		0	0	"2024-09-13 09:48:31"	N	246	291	N			0				134030
BD07023	B	H		0	0	"2024-09-13 09:48:31"	N	0	884				0				2
BD07024	B	H		0	0	"2024-09-13 09:48:31"	N	0	616				0				2
BD07025	B	H		0	0	"2024-09-13 09:48:31"	N	0	79				0				2
BD07026	B	H		0	0	"2024-09-13 09:48:31"	N	0	916				0				3
BD07027	B	H		0	0	"2024-09-13 09:48:31"	N	0	871				0				3
BD07031	P	G		0	0	"2024-09-13 09:48:31"	N	247	276	N			0				134029
BD07032A	P	H		0	0	"2024-09-13 09:48:31"	N	248	793	N			0				134030
BD07033	B	H		0	0	"2024-09-13 09:48:31"	N	0	253				0				2
BD07034	B	H		0	0	"2024-09-13 09:48:31"	N	0	777				0				2
BD07035	B	H		0	0	"2024-09-13 09:48:31"	N	0	540				0				2
BD07036	B	H		0	0	"2024-09-13 09:48:31"	N	0	414				0				3
BD07037	B	H		0	0	"2024-09-13 09:48:31"	N	0	235				0				3
BD08011	P	G		0	0	"2024-09-13 09:48:31"	N	249	305	N			0				134029
BD08012A	P	H		0	0	"2024-09-13 09:48:31"	N	250	772	N			0				134030
BD08013	B	H		0	0	"2024-09-13 09:48:31"	N	0	860				0				2
BD08014	B	H		0	0	"2024-09-13 09:48:31"	N	0	716				0				2
BD08015	B	H		0	0	"2024-09-13 09:48:31"	N	0	125				0				2
BD08016	B	H		0	0	"2024-09-13 09:48:31"	N	0	598				0				3
BD08017	B	H		0	0	"2024-09-13 09:48:31"	N	0	976				0				3
BD08021	P	G		0	0	"2024-09-13 09:48:31"	N	251	410	N			0				134029
BD08022A	P	H		0	0	"2024-09-13 09:48:31"	N	252	300	N			0				134030
BD08023	B	H		0	0	"2024-09-13 09:48:31"	N	0	878				0				2
BD08024	B	H		0	0	"2024-09-13 09:48:31"	N	0	745				0				2
BD08025	B	H		0	0	"2024-09-13 09:48:31"	N	0	975				0				2
BD08026	B	H		0	0	"2024-09-13 09:48:31"	N	0	537				0				3
BD08027	B	H		0	0	"2024-09-13 09:48:31"	N	0	992				0				3
BD08031	P	G		0	0	"2024-09-13 09:48:31"	N	253	81	N			0				134029
BD08032A	P	H		0	0	"2024-09-13 09:48:31"	N	254	398	N			0				134030
BD08033	B	H		0	0	"2024-09-13 09:48:31"	N	0	830				0				2
BD08034	B	H		0	0	"2024-09-13 09:48:31"	N	0	411				0				2
BD08035	B	H		0	0	"2024-09-13 09:48:31"	N	0	586				0				2
BD08036	B	H		0	0	"2024-09-13 09:48:31"	N	0	4				0				3
BD08037	B	H		0	0	"2024-09-13 09:48:31"	N	0	672				0				3
BD09011	B	H		0	0	"2024-09-13 09:48:31"	N	0	727				0				3
BD09012	B	H		0	0	"2024-09-13 09:48:31"	N	0	720				0				3
BD09013	B	H		0	0	"2024-09-13 09:48:31"	N	0	819				0				3
BD09021	B	H		0	0	"2024-09-13 09:48:31"	N	0	360				0				3
BD09022	B	H		0	0	"2024-09-13 09:48:31"	N	0	226				0				3
BD09023	B	H		0	0	"2024-09-13 09:48:31"	N	0	486				0				3
BD09031	B	H		0	0	"2024-09-13 09:48:31"	N	0	980				0				3
BD09032	B	H		0	0	"2024-09-13 09:48:31"	N	0	348				0				3
BD09033	B	H		0	0	"2024-09-13 09:48:31"	N	0	155				0				3
BD09041	B	H		0	0	"2024-09-13 09:48:31"	N	0	896				0				3
BD09042	B	H		0	0	"2024-09-13 09:48:31"	N	0	156				0				3
BD09043	B	H		0	0	"2024-09-13 09:48:31"	N	0	140				0				3
BD10011	B	H		0	0	"2024-09-13 09:48:31"	N	0	953				0				3
BD10012	B	H		0	0	"2024-09-13 09:48:31"	N	0	363				0				3
BD10013	B	H		0	0	"2024-09-13 09:48:31"	N	0	709				0				3
BD10021	B	H		0	0	"2024-09-13 09:48:31"	N	0	878				0				3
BD10022	B	H		0	0	"2024-09-13 09:48:31"	N	0	335				0				3
BD10023	B	H		0	0	"2024-09-13 09:48:31"	N	0	716				0				3
BD10031	B	H		0	0	"2024-09-13 09:48:31"	N	0	613				0				3
BD10032	B	H		0	0	"2024-09-13 09:48:31"	N	0	398				0				3
BD10033	B	H		0	0	"2024-09-13 09:48:31"	N	0	213				0				3
BD10041	B	H		0	0	"2024-09-13 09:48:31"	N	0	759				0				3
BD10042	B	H		0	0	"2024-09-13 09:48:31"	N	0	397				0				3
BD10043	B	H		0	0	"2024-09-13 09:48:31"	N	0	338				0				3
BD11011	P	G		0	0	"2024-09-13 09:48:31"	N	255	400	N			0				134029
BD11012A	P	H		0	0	"2024-09-13 09:48:31"	N	256	202	N			0				134030
BD11013	B	H		0	0	"2024-09-13 09:48:31"	N	0	706				0				2
BD11014	B	H		0	0	"2024-09-13 09:48:31"	N	0	630				0				2
BD11015	B	H		0	0	"2024-09-13 09:48:31"	N	0	486				0				2
BD11016	B	H		0	0	"2024-09-13 09:48:31"	N	0	306				0				3
BD11017	B	H		0	0	"2024-09-13 09:48:31"	N	0	397				0				3
BD11021	P	G		0	0	"2024-09-13 09:48:31"	N	257	24	N			0				134029
BD11022A	P	H		0	0	"2024-09-13 09:48:31"	N	258	831	N			0				134030
BD11023	B	H		0	0	"2024-09-13 09:48:31"	N	0	540				0				2
BD11024	B	H		0	0	"2024-09-13 09:48:31"	N	0	989				0				2
BD11025	B	H		0	0	"2024-09-13 09:48:31"	N	0	588				0				2
BD11026	B	H		0	0	"2024-09-13 09:48:31"	N	0	792				0				3
BD11027	B	H		0	0	"2024-09-13 09:48:31"	N	0	762				0				3
BD12011	P	G		0	0	"2024-09-13 09:48:31"	N	259	499	N			0				134029
BD12012A	P	H		0	0	"2024-09-13 09:48:31"	N	260	617	N			0				134030
BD12013	B	H		0	0	"2024-09-13 09:48:31"	N	0	430				0				2
BD12014	B	H		0	0	"2024-09-13 09:48:31"	N	0	121				0				2
BD12015	B	H		0	0	"2024-09-13 09:48:31"	N	0	766				0				2
BD12016	B	H		0	0	"2024-09-13 09:48:31"	N	0	501				0				3
BD12017	B	H		0	0	"2024-09-13 09:48:31"	N	0	574				0				3
BD12021	P	G		0	0	"2024-09-13 09:48:31"	N	261	213	N			0				134029
BD12022A	P	H		0	0	"2024-09-13 09:48:31"	N	262	562	N			0				134030
BD12023	B	H		0	0	"2024-09-13 09:48:31"	N	0	6				0				2
BD12024	B	H		0	0	"2024-09-13 09:48:31"	N	0	429				0				2
BD12025	B	H		0	0	"2024-09-13 09:48:31"	N	0	760				0				2
BD12026	B	H		0	0	"2024-09-13 09:48:31"	N	0	775				0				3
BD12027	B	H		0	0	"2024-09-13 09:48:31"	N	0	482				0				3
BD13011	P	G		0	0	"2024-09-13 09:48:31"	N	263	511	N			0				134029
BD13012A	P	H		0	0	"2024-09-13 09:48:31"	N	264	728	N			0				134030
BD13013	B	H		0	0	"2024-09-13 09:48:31"	N	0	173				0				2
BD13014	B	H		0	0	"2024-09-13 09:48:31"	N	0	886				0				2
BD13015	B	H		0	0	"2024-09-13 09:48:31"	N	0	215				0				2
BD13016	B	H		0	0	"2024-09-13 09:48:31"	N	0	187				0				3
BD13017	B	H		0	0	"2024-09-13 09:48:31"	N	0	127				0				3
BD13021	P	G		0	0	"2025-08-12 12:21:34"	N	265	365	N			0				134029
BD13022A	P	H		0	0	"2024-09-13 09:48:31"	N	266	536	N			0				134030
BD13023	B	H		0	0	"2024-09-13 09:48:31"	N	0	253				0				2
BD13024	B	H		0	0	"2024-09-13 09:48:31"	N	0	748				0				2
BD13025	B	H		0	0	"2024-09-13 09:48:31"	N	0	535				0				2
BD13026	B	H		0	0	"2024-09-13 09:48:31"	N	0	388				0				3
BD13027	B	H		0	0	"2024-09-13 09:48:31"	N	0	74				0				3
BD13031	P	G		0	0	"2024-09-13 09:48:31"	N	267	313	N			0				134029
BD13032A	P	H		0	0	"2024-09-13 09:48:31"	N	268	46	N			0				134030
BD13033	B	H		0	0	"2024-09-13 09:48:31"	N	0	44				0				2
BD13034	B	H		0	0	"2024-09-13 09:48:31"	N	0	861				0				2
BD13035	B	H		0	0	"2024-09-13 09:48:31"	N	0	994				0				2
BD13036	B	H		0	0	"2024-09-13 09:48:31"	N	0	682				0				3
BD13037	B	H		0	0	"2024-09-13 09:48:31"	N	0	144				0				3
BD14011	P	G		0	0	"2024-09-13 09:48:31"	N	269	478	N			0				134029
BD14012A	P	H		0	0	"2024-09-13 09:48:31"	N	270	476	N			0				134030
BD14013	B	H		0	0	"2024-09-13 09:48:31"	N	0	224				0				2
BD14014	B	H		0	0	"2024-09-13 09:48:31"	N	0	566				0				2
BD14015	B	H		0	0	"2024-09-13 09:48:31"	N	0	950				0				2
BD14016	B	H		0	0	"2024-09-13 09:48:31"	N	0	517				0				3
BD14017	B	H		0	0	"2024-09-13 09:48:31"	N	0	92				0				3
BD14021	P	G		0	0	"2024-09-13 09:48:31"	N	271	472	N			0				134029
BD14022A	P	H		0	0	"2024-09-13 09:48:31"	N	272	993	N			0				134030
BD14023	B	H		0	0	"2024-09-13 09:48:31"	N	0	540				0				2
BD14024	B	H		0	0	"2024-09-13 09:48:31"	N	0	517				0				2
BD14025	B	H		0	0	"2024-09-13 09:48:31"	N	0	770				0				2
BD14026	B	H		0	0	"2024-09-13 09:48:31"	N	0	496				0				3
BD14027	B	H		0	0	"2024-09-13 09:48:31"	N	0	517				0				3
BD14031	P	G		0	0	"2024-09-13 09:48:31"	N	273	192	N			0				134029
BD14032A	P	H		0	0	"2024-09-13 09:48:31"	N	274	577	N			0				134030
BD14033	B	H		0	0	"2024-09-13 09:48:31"	N	0	982				0				2
BD14034	B	H		0	0	"2024-09-13 09:48:31"	N	0	539				0				2
BD14035	B	H		0	0	"2024-09-13 09:48:31"	N	0	363				0				2
BD14036	B	H		0	0	"2024-09-13 09:48:31"	N	0	177				0				3
BD14037	B	H		0	0	"2024-09-13 09:48:31"	N	0	513				0				3
BD15011	P	G		0	0	"2024-09-13 09:48:31"	N	275	347	N			0				134029
BD15012A	P	H		0	0	"2024-09-13 09:48:31"	N	276	787	N			0				134030
BD15013	B	H		0	0	"2024-09-13 09:48:31"	N	0	971				0				2
BD15014	B	H		0	0	"2024-09-13 09:48:31"	N	0	97				0				2
BD15015	B	H		0	0	"2024-09-13 09:48:31"	N	0	777				0				2
BD15016	B	H		0	0	"2024-09-13 09:48:31"	N	0	878				0				3
BD15017	B	H		0	0	"2024-09-13 09:48:31"	N	0	749				0				3
BD15021	P	G		0	0	"2024-09-13 09:48:31"	N	277	586	N			0				134029
BD15022A	P	H		0	0	"2024-09-13 09:48:31"	N	278	17	N			0				134030
BD15023	B	H		0	0	"2024-09-13 09:48:31"	N	0	961				0				2
BD15024	B	H		0	0	"2024-09-13 09:48:31"	N	0	38				0				2
BD15025	B	H		0	0	"2024-09-13 09:48:31"	N	0	413				0				2
BD15026	B	H		0	0	"2024-09-13 09:48:31"	N	0	28				0				3
BD15027	B	H		0	0	"2024-09-13 09:48:31"	N	0	175				0				3
BD15031	P	G		0	0	"2024-09-13 09:48:31"	N	279	101	N			0				134029
BD15032A	P	H		0	0	"2024-09-13 09:48:31"	N	280	32	N			0				134030
BD15033	B	H		0	0	"2024-09-13 09:48:31"	N	0	397				0				2
BD15034	B	H		0	0	"2024-09-13 09:48:31"	N	0	380				0				2
BD15035	B	H		0	0	"2024-09-13 09:48:31"	N	0	922				0				2
BD15036	B	H		0	0	"2024-09-13 09:48:31"	N	0	757				0				3
BD15037	B	H		0	0	"2024-09-13 09:48:31"	N	0	253				0				3
BD16011	P	G		0	0	"2024-09-13 09:48:31"	N	281	347	N			0				134029
BD16012A	P	H		0	0	"2024-09-13 09:48:31"	N	282	428	N			0				134030
BD16013	B	H		0	0	"2024-09-13 09:48:31"	N	0	253				0				2
BD16014	B	H		0	0	"2024-09-13 09:48:31"	N	0	96				0				2
BD16015	B	H		0	0	"2024-09-13 09:48:31"	N	0	197				0				2
BD16016	B	H		0	0	"2024-09-13 09:48:31"	N	0	962				0				3
BD16017	B	H		0	0	"2024-09-13 09:48:31"	N	0	60				0				3
BD16021	P	G		0	0	"2024-09-13 09:48:31"	N	283	333	N			0				134029
BD16022A	P	H		0	0	"2024-09-13 09:48:31"	N	284	139	N			0				134030
BD16023	B	H		0	0	"2024-09-13 09:48:31"	N	0	296				0				2
BD16024	B	H		0	0	"2024-09-13 09:48:31"	N	0	266				0				2
BD16025	B	H		0	0	"2024-09-13 09:48:31"	N	0	656				0				2
BD16026	B	H		0	0	"2024-09-13 09:48:31"	N	0	320				0				3
BD16027	B	H		0	0	"2024-09-13 09:48:31"	N	0	302				0				3
BD16031	P	G		0	0	"2024-09-13 09:48:31"	N	285	597	N			0				134029
BD16032A	P	H		0	0	"2024-09-13 09:48:31"	N	286	563	N			0				134030
BD16033	B	H		0	0	"2024-09-13 09:48:31"	N	0	176				0				2
BD16034	B	H		0	0	"2024-09-13 09:48:31"	N	0	59				0				2
BD16035	B	H		0	0	"2024-09-13 09:48:31"	N	0	245				0				2
BD16036	B	H		0	0	"2024-09-13 09:48:31"	N	0	261				0				3
BD16037	B	H		0	0	"2024-09-13 09:48:31"	N	0	25				0				3
BD17011	P	G		0	0	"2024-09-13 09:48:31"	N	287	760	N			0				134029
BD17012A	P	H		0	0	"2024-09-13 09:48:31"	N	288	114	N			0				134030
BD17013	B	H		0	0	"2024-09-13 09:48:31"	N	0	980				0				2
BD17014	B	H		0	0	"2024-09-13 09:48:31"	N	0	862				0				2
BD17015	B	H		0	0	"2024-09-13 09:48:31"	N	0	96				0				2
BD17016	B	H		0	0	"2024-09-13 09:48:31"	N	0	43				0				3
BD17017	B	H		0	0	"2024-09-13 09:48:31"	N	0	37				0				3
BD17021	P	G		0	0	"2024-09-13 09:48:31"	N	289	9	N			0				134029
BD17022A	P	H		0	0	"2024-09-13 09:48:31"	N	290	841	N			0				134030
BD17023	B	H		0	0	"2024-09-13 09:48:31"	N	0	638				0				2
BD17024	B	H		0	0	"2024-09-13 09:48:31"	N	0	361				0				2
BD17025	B	H		0	0	"2024-09-13 09:48:31"	N	0	42				0				2
BD17026	B	H		0	0	"2024-09-13 09:48:31"	N	0	53				0				3
BD17027	B	H		0	0	"2024-09-13 09:48:31"	N	0	320				0				3
BD17031	P	G		0	0	"2024-09-13 09:48:31"	N	291	436	N			0				134028
BD17032A	P	H		0	0	"2024-09-13 09:48:31"	N	292	56	N			0				134028
BD17033	B	H		0	0	"2024-09-13 09:48:31"	N	0	648				0				2
BD17034	B	H		0	0	"2024-09-13 09:48:31"	N	0	397				0				2
BD17035	B	H		0	0	"2024-09-13 09:48:31"	N	0	740				0				2
BD17036	B	H		0	0	"2024-09-13 09:48:31"	N	0	938				0				3
BD17037	B	H		0	0	"2024-09-13 09:48:31"	N	0	995				0				3
BD18011	P	G		0	0	"2024-09-13 09:48:31"	N	293	583	N			0				134028
BD18012A	P	H		0	0	"2024-09-13 09:48:31"	N	294	232	N			0				134028
BD18013	B	H		0	0	"2024-09-13 09:48:31"	N	0	954				0				2
BD18014	B	H		0	0	"2024-09-13 09:48:31"	N	0	754				0				2
BD18015	B	H		0	0	"2024-09-13 09:48:31"	N	0	352				0				2
BD18016	B	H		0	0	"2024-09-13 09:48:31"	N	0	608				0				3
BD18017	B	H		0	0	"2024-09-13 09:48:31"	N	0	935				0				3
BD18021	P	G		0	0	"2024-09-13 09:48:31"	N	295	850	N			0				134028
BD18022A	P	H		0	0	"2025-08-15 11:11:07"	N	296	109	N			0				134028
BD18023	B	H		0	0	"2024-09-13 09:48:31"	N	0	17				0				2
BD18024	B	H		0	0	"2024-09-13 09:48:31"	N	0	997				0				2
BD18025	B	H		0	0	"2024-09-13 09:48:31"	N	0	865				0				2
BD18026	B	H		0	0	"2024-09-13 09:48:31"	N	0	881				0				3
BD18027	B	H		0	0	"2024-09-13 09:48:31"	N	0	637				0				3
BD18031	P	G		0	0	"2024-09-13 09:48:31"	N	297	475	N			0				134028
BD18032A	P	H		0	0	"2024-09-13 09:48:31"	N	298	460	N			0				134028
BD18033	B	H		0	0	"2024-09-13 09:48:31"	N	0	369				0				2
BD18034	B	H		0	0	"2024-09-13 09:48:31"	N	0	485				0				2
BD18035	B	H		0	0	"2024-09-13 09:48:31"	N	0	220				0				2
BD18036	B	H		0	0	"2024-09-13 09:48:31"	N	0	114				0				3
BD18037	B	H		0	0	"2024-09-13 09:48:31"	N	0	18				0				3
BD19011	P	G		0	0	"2024-09-13 09:48:31"	N	299	808	N			0				134028
BD19012A	P	H		0	0	"2024-09-13 09:48:31"	N	300	467	N			0				134028
BD19013	B	H		0	0	"2024-09-13 09:48:31"	N	0	267				0				2
BD19014	B	H		0	0	"2024-09-13 09:48:31"	N	0	91				0				2
BD19015	B	H		0	0	"2024-09-13 09:48:31"	N	0	516				0				2
BD19016	B	H		0	0	"2024-09-13 09:48:31"	N	0	563				0				3
BD19017	B	H		0	0	"2024-09-13 09:48:31"	N	0	232				0				3
BD19021	P	G		0	0	"2024-09-13 09:48:31"	N	301	4	N			0				134028
BD19022A	P	H		0	0	"2024-09-13 09:48:31"	N	302	112	N			0				134028
BD19023	B	H		0	0	"2024-09-13 09:48:31"	N	0	392				0				2
BD19024	B	H		0	0	"2024-09-13 09:48:31"	N	0	490				0				2
BD19025	B	H		0	0	"2024-09-13 09:48:31"	N	0	14				0				2
BD19026	B	H		0	0	"2024-09-13 09:48:31"	N	0	853				0				3
BD19027	B	H		0	0	"2024-09-13 09:48:31"	N	0	591				0				3
BD19031	P	G		0	0	"2025-08-12 12:21:36"	N	303	844	N			0				134029
BD19032A	P	H		0	0	"2024-09-13 09:48:31"	N	304	266	N			0				134030
BD19033	B	H		0	0	"2024-09-13 09:48:31"	N	0	829				0				2
BD19034	B	H		0	0	"2024-09-13 09:48:31"	N	0	983				0				2
BD19035	B	H		0	0	"2024-09-13 09:48:31"	N	0	769				0				2
BD19036	B	H		0	0	"2024-09-13 09:48:31"	N	0	574				0				3
BD19037	B	H		0	0	"2024-09-13 09:48:31"	N	0	721				0				3
BD20011	P	G		0	0	"2024-09-13 09:48:31"	N	305	624	N			0				134029
BD20012A	P	H		0	0	"2024-09-13 09:48:31"	N	306	143	N			0				134030
BD20013	B	H		0	0	"2024-09-13 09:48:31"	N	0	969				0				2
BD20014	B	H		0	0	"2024-09-13 09:48:31"	N	0	81				0				2
BD20015	B	H		0	0	"2024-09-13 09:48:31"	N	0	843				0				2
BD20016	B	H		0	0	"2024-09-13 09:48:31"	N	0	988				0				3
BD20017	B	H		0	0	"2024-09-13 09:48:31"	N	0	205				0				3
BD20021	P	G		0	0	"2024-09-13 09:48:31"	N	307	577	N			0				134029
BD20022A	P	H		0	0	"2024-09-13 09:48:31"	N	308	613	N			0				134030
BD20023	B	H		0	0	"2024-09-13 09:48:31"	N	0	701				0				2
BD20024	B	H		0	0	"2024-09-13 09:48:31"	N	0	580				0				2
BD20025	B	H		0	0	"2024-09-13 09:48:31"	N	0	289				0				2
BD20026	B	H		0	0	"2024-09-13 09:48:31"	N	0	264				0				3
BD20027	B	H		0	0	"2024-09-13 09:48:31"	N	0	315				0				3
BD20031	P	G		0	0	"2024-09-13 09:48:31"	N	309	860	N			0				134029
BD20032A	P	H		0	0	"2024-09-13 09:48:31"	N	310	204	N			0				134030
BD20033	B	H		0	0	"2024-09-13 09:48:31"	N	0	52				0				2
BD20034	B	H		0	0	"2024-09-13 09:48:31"	N	0	189				0				2
BD20035	B	H		0	0	"2024-09-13 09:48:31"	N	0	331				0				2
BD20036	B	H		0	0	"2024-09-13 09:48:31"	N	0	448				0				3
BD20037	B	H		0	0	"2024-09-13 09:48:31"	N	0	922				0				3
BE01011	P	G		0	0	"2024-09-13 09:48:31"	N	320	73	N			0				134029
BE01012A	P	H		0	0	"2024-09-13 09:48:31"	N	321	64	N			0				134031
BE01013	B	H		0	0	"2024-09-13 09:48:31"	N	0	787				0				2
BE01014	B	H		0	0	"2024-09-13 09:48:31"	N	0	641				0				2
BE01015	B	H		0	0	"2024-09-13 09:48:31"	N	0	771				0				2
BE01016	B	H		0	0	"2024-09-13 09:48:31"	N	0	458				0				3
BE01017	B	H		0	0	"2024-09-13 09:48:31"	N	0	101				0				3
BE01021	P	G		0	0	"2024-09-13 09:48:31"	N	322	858	N			0				134029
BE01022A	P	H		0	0	"2024-09-13 09:48:31"	N	323	25	N			0				134031
BE01023	B	H		0	0	"2024-09-13 09:48:31"	N	0	45				0				2
